id,title,text,loc,hiking_url
1203,嘉義公園步道,"嘉義公園，建於日治時期明治43年(1910年)，曾於民國38年更名為「中山公園」，民國85年又更改回原名，是座擁有百年歷史的公園。

公園沿著山子頂山勢而闢建，林木蒼翠、老樹參天，花草扶疏、爭奇鬥艶，紅磚牆拱門造景、小橋流水、紀念碑、牌坊、砲台等建築古意十足，優美的景致，入選為嘉義市八景之一，有「公園雨麡」之美稱。

園內有建築典雅的孔子廟，日式風格的古蹟史蹟資料館，高聳的忠烈祠排樓，充滿歷史文人化氣息，走過石燈籠夾道的參道，以阿里山神木為設計靈感的射日塔映入眼簾，頂樓瞭望台可一覽嘉義市全景，另外還有遊樂設施、運動場等，是嘉義市最大的綜合性公園，與林業試驗所的嘉義樹木園、嘉義都會森林公園連成一氣，可一併走訪。",嘉義市東區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1203
1204,大安森林公園,"大安森林公園位於台北市中心，東臨建國南路、西臨新生南路、南側為和平東路、北側為信義路，面積近26公頃，是都會區裡的大型生態公園，被譽為「台北市之肺」，1994年開放。

公園內綠樹成蔭、草木濃密、花壇處處、色彩繽紛，分為竹林區、榕樹區、香花區、水生植物區、帶狀林區、水池假山區，以及涼亭、露天音樂台、兒童遊戲區、慢跑道、停車場等設施。公園外圍的人行道，亦遍植行道樹，以多層式綠籬與車道區隔。

散步於林蔭的曲徑之中，處處花朵爭艷、綠草如茵，生態池中湖光倒影、波光粼粼，鳥語花香，令人神馳忘我，是都會中享受森林浴舒暢身心的一塊淨土。",台北市大安區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1204
1205,新竹公園,"新竹公園，座落於枕頭山，舊名「中山公園」或「公二公園」，是新竹市中心最大的公園綠地，距離火車站僅10分鐘路程，創建於1916年，開闢時正逢第一次世界大戰，物資材料上漲不易取得，又遇二次大戰的炮火攻擊，歷經重重難關。

公園內綠樹蒼翠、鳥語花香，優美的麗池湖畔是最讓人流連的地方，九曲橋蜿蜒湖上，天鵝悠遊嬉戲、群鳥飛舞，配上日式雅致的涼亭建築及湖畔蒼翠林木，美麗如畫，每年春季河津櫻盛開時，一片粉紅色花海，吸引大批遊客前來賞花。

兼具休閒、運動、人文、歷史機能的公園內，還有日式料亭、假日花市、玻璃工藝博物館、風城願景館、孔廟、體育場、游泳池、動物園等設施景點，是休閒運動的最佳去處。",新竹市東區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1205
1206,縣道197號健行,"縣道197號，北起臺東縣池上鄉，南至臺東縣臺東市石川，全長近60公里。此公路蜿蜒於海岸山脈山腰上，沿線可欣賞花東縱谷風光，目前唯一全線均位於臺東縣境內的南北向縣道，經過行政區域有池上、關山、鹿野、延平、卑南、台東市。

起點鄰近著名的伯朗大道，13~23K關山稻田段，可欣賞綠油油的稻田阡陌縱橫，23~37K關山碎石段是台灣公路系統唯一已通車的碎石鋪面，綠樹夾道宛如走在山林步道，45K的阿邦安觀景平台，可眺望惡地地形與卑南溪，劍山和都蘭山的斷層三角切面也清楚可見，56K的富源觀景台，東眺都蘭山，甚至遠望綠島，西望小黃山、利吉惡地等獨特地理景觀，花東縱谷風光盡收眼底。","台東縣池上鄉,台東縣關山鎮,台東縣鹿野鄉,台東縣延平鄉,台東縣卑南鄉,台東縣臺東市",https://hiking.biji.co/index.php?q=trail&act=detail&id=1206
1207,屋東縱走(屋我尾至東卯山),"屋東縱走，為谷關地區著名的縱走路線之一，連登谷關七雄的屋我尾山、東卯山二座，屋我尾山共有南、北二處登山口，一般為接駁方便，會選擇南登山口麗陽營區起登者為多，但需陡上1100公尺，較為艱辛；而北登山口為大雪山林道起登，是由高處往下登頂屋我尾山，較為輕鬆。

由麗陽營區登山口起登，經過溪谷，陡峭的亂石路需拉繩陡上，途中可展望白姑大山，屋我尾山為谷關七雄中的老三，山頂腹地不大，無展望。接著一路穿梭在樹林中，踩著落葉陡下，經過山頭、斷崖，登頂前的瘦稜、亂石堆很精彩，東卯山山頂腹地廣，有大型微波反射板，360度的視野，令人忘卻疲勞。

經過陡上又陡下的洗禮後，再走東卯山步道宛如康莊大道，寬大路面、之字形緩下，一路很好走。",台中市和平區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1207
1208,東卯山東南稜串德芙蘭步道,"東卯山，谷關七雄之老五，除了從谷關大道院起登的傳統路線外，還有長途挑戰的屋東縱走(屋我尾山縱走東卯山)，第三種選擇是由德芙蘭生態步道登山口起登，接上東卯山東南稜，再與東卯山步道串成一條環狀的路線。

東卯山的東南面為大崩壁，多為石瀑地形，沿途除了欣賞德芙蘭生態步道沿線的原始林相外，還必須在亂石稜線上攀爬穿梭，讓登山增添許多趣味，各種奇石嶙峋在藍天的襯托之更顯險峻崢嶸，大岩壁及德芙蘭名樹，是此路線著名的地標，接上屋東縱走岔路後，可欣賞一瀉千里的大崩塌地，眺望鳶嘴、稍來山稜線，經瘦稜、亂石後即登頂東卯山。回程循東卯山步道至2K三岔路，接德芙蘭步道，原為台電保線路寬大易行，沿途經多座電塔後至原登山口。",台中市和平區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1208
1209,蝶夢八唐(蝴蝶谷上八仙山),"「蝶夢八唐」這條名稱超級夢幻的路線，是攀登八仙山的另一條長程路線。

由松鶴部落的唐麻丹山登山口起登，經蝴蝶谷、夢幻谷二大瀑布，欣賞壯觀飛瀑，接受負離子的洗禮後，再沿著八仙山西北稜登上八仙山主峰，一路上松針鋪地，巨木參天，杜鵑林、柳杉林翠綠蓊鬱、林相優美，後循著八唐縱走路線下唐麻丹山，回到原登山口環型一圈，免去接駁即可一次完登二座谷關七雄，還可以戲水賞瀑，可說是健腳勇士們「遊山玩水」的夢幻路線。","台中市和平區,南投縣仁愛鄉",https://hiking.biji.co/index.php?q=trail&act=detail&id=1209
1210,波津加上大雪山,"波津加步道，谷關七雄中排行第四，因坡度陡峭而得名，落差達1000公尺，有「坡真陡」（閩南語諧音）。若從波津加山頂往大雪山出鞍馬山莊，又需再爬升500公尺，一路陡升絕無冷場，真是腿力大考驗。

後段較多為緩上坡，杉林松樹夾道，松針地毯踩來柔軟舒適，杜鵑老樹奇形異狀，各展姿態，不過後段路較少人走，有些路徑較不清晰，又有比人高的芒草，需特別注意，經小山頭、工寮後，接上平石山林道(220線)，立刻再接上一段山徑及森林浴步道，即可抵達鞍馬山莊及大雪山遊客中心。",台中市和平區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1210
1211,波屋東(波津加、屋我尾、東卯山)縱走,"波屋東縱走，連登谷關七雄之波津加山、尾我尾山、東卯山等三雄，也等於是「屋東縱走＋波津加上大雪山」二條縱走路線的加乘版，合計33.5公里，累計爬升達2600公尺，走的不要不要，適合「不走腳很癢的重症患者」。

由捎來步道起登，爬升1000公尺登上波津加山，接受「坡真陡」（閩南語諧音）的考驗，再續行緩升500公尺至大雪山鞍馬山莊，踢大雪山林道自43K下至31.2K的屋我尾登山口，一路緩下2.3公里至屋我尾山，再接屋東縱走路線至東卯山出谷關大道院。

路途雖遙遠，但沿途林相豐富，山頂展望佳，是上乘健腳的自我挑戰路線。",台中市和平區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1211
1212,珍妮佛路(Jennifer road),"Jennifer road「珍妮佛路」是茶山古道O型路線之一段，為茶山古道、阿柔洋產道之間的橫向聯絡道路，由山友Jennifer探路後對外發表，使得原本單線往返的茶山古道，可串成O型路線。

可由茶山古道入口起登，接上Jennifer road，昔日是茶農的山徑，羊腸般的小徑相當潮濕，孕育豐富的原始植被生態，有叢林探險之氛圍，途中有兩座石頭厝遺跡、小溪、無名基石，終點出鐵柵門接上阿柔洋產道，小圈可繞由炮子崙瀑布(又稱阿柔瀑布、四龍瀑布)接回起點，若想更大圈可再接大崎嶺步道(或稱阿柔洋步道)至深坑老街。",新北市深坑區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1212
1213,KEELUNG地標觀景台步道(虎仔山步道),"KEELUNG地標觀景台步道，位於基隆火車站後方的虎仔山上，大大的「KEELUNG」字樣，仿好萊塢的設計，讓遊客遠在基隆市區、港區都清晰可見，是基隆著名的地標，觀景台上設有座椅及小公園、運動場，可眺望基隆港風光，天氣好時可遠眺基隆山、基隆嶼，更是欣賞基隆夜景的著名景點之一。

由中山一路113巷口進入，循著指示牌往上行，穿梭在像迷宮的小巷弄裡，基隆味十足，太平國小後方的操場即為基隆地標公園，續沿著水泥階梯上行，可抵達佛山太平早起會，寬廣的屋棚可遮風避雨，視野極佳，再往前不遠即可登頂曾子寮山。

曾子寮山，俗稱飛鳳山，山頂腹地是昔日用來報時的砲台遺跡，可眺望基隆港與大德山，山景海景一覽無遺，循西側通淮宮方向下山環型一圈。",基隆市中山區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1213
1214,塔魔巴棲松(塔曼、玫瑰西魔、巴博庫魯、棲蘭池、松蘿湖),"「塔魔巴棲松」位於桃園市復興區、新北市烏來區、宜蘭縣大同鄉的交界，連走塔曼山、玫瑰西魔山、巴博庫魯山、棲蘭山四座山脈連稜，最後出松蘿湖，是「塔魔巴縱走」的加長版，各式奇樹巨木，綠苔佈滿整座原始林，有如置身電影「魔戒」的精靈森林裡，途中經過玫瑰池、小情池、大情池、棲蘭池、松蘿湖等美麗的看天池，其中棲蘭池三面環山，寧靜且隱世，美麗如仙境，更讓有「十七歲之湖」之美譽的松蘿湖都為之失色。

全程25公里可安排2~3天行程，不需揹水途中有不少水源及營地，前段「塔魔巴」路段較為熱門，步道清晰、指標清楚，但後段從巴博庫魯山至松蘿湖之間，較少人走，路跡不明，且較多陡上陡下，需做足功課，最好請有經驗的嚮導帶領。","桃園市復興區,新北市烏來區,宜蘭縣大同鄉",https://hiking.biji.co/index.php?q=trail&act=detail&id=1214
1215,五石縱走(五寮尖至石門水庫),"「五石縱走」為五寮尖縱走至石門水庫，北起三峽五寮尖，延伸至桃園大溪區的金面山、十三分山、白石山、石龜坑山、頭寮山、溪洲山，至大漢溪的源頭新溪洲山，出石門水庫，這條稜脈宛如一條蜿蜒的巨龍，山勢雖不高，一路上下攀爬於裸岩巨石、險峻瘦瘠之間，讓人不得不放低姿勢，用雙手雙腳小心翼翼地攀行，除了驚險刺激外，約21公里長的路程，更是體力與速度的極致挑戰。

前段攀岩路段速度無法太快，需精準掌握時間，方能完成全程縱走，宜先規劃撤退路，以避免摸黑。","新北市三峽區,桃園市大溪區",https://hiking.biji.co/index.php?q=trail&act=detail&id=1215
1216,大分林山步道,"大分林山步道位於新竹縣北埔鄉，步道由花崗石板鋪設成階梯，平整寬敞，沿途種樟樹、相思樹、竹林等，芬多精貫穿全身，十分舒暢，天氣好時山頂可眺望鵝公髻山、五指山，北埔、大分林及鄰近山區，視野遼闊，海拔僅有334公尺，山頂有一等三角點、三等三角點及一等衛星控制點，簡單易行，適合來場小散步。

健行完可順遊北埔老街，參觀國定古蹟金廣福公館、三級古蹟慈天宮。",新竹縣北埔鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=1216
1217,豹山溪步道,"豹山溪步道位於台北市信義區永春高中附近，與「永春陂生態濕地公園」結合，成為豹山腳下的新綠地，步道入口像小公園，有造景及涼亭可休憩，並可欣賞「豹山之脊」巨岩石壁的地質景觀，從下仰望雄偉峭壁十分壯觀，是欣賞豹山英姿的最佳地點。

沿著豹山溪而行，沿途流水潺潺，可觀察溪底壺穴地形，經過數座小橋，經寒山寺後，接上松山路即可看到松山靈隱寺牌樓，往右循無音宮(松山路672號)旁階梯而下，至天寶聖道宮參觀休息，再循步道回到原登山口，即完成環形一圈，步道平緩易行，是條休閒級的步道。",台北市信義區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1217
1218,陽明山東西大縱走(超健腳加強版),"人的極限，有無限可能，如果您有顆狂野的心，不受束敷的雙腳，「陽明山東西大縱走」讓您意猶未盡，那「陽明山東西大縱走加強版」一定可以幫您療癒那雙止不住狂奔的雙腳。

此路線為超級健腳限定、沒有三兩三千萬不要嘗試，路線串聯了五指山系、七星山系、大屯山系，橫跨台北市、新北市共八個行政區域，途經劍潭山、文間山、大崙尾山、大崙頭山、碧山、頂山、石梯嶺、擎天崗山東峰、竹篙山、七星山東峰、七星山主峰、大屯山、大屯山南峰、大屯山西峰、面天山、向天山共16座山峰長度將近40公里。

沿途可欣賞台北101風光、火山地形、草原、古道、吊橋及碉堡等景觀，全段多為人工鋪設的步道，但一路上上下下，夾帶著又硬又滑的石階，以及需攀繩陡上急下的泥濘路，每一步都考驗著雙腳的速度與穩定度，可說是精彩絕倫，暢快無比。","台北市士林區,台北市中山區,台北市內湖區,新北市萬里區,新北市金山區,台北市北投區,新北市三芝區,新北市淡水區",https://hiking.biji.co/index.php?q=trail&act=detail&id=1218
1219,叢雲山步道,"叢雲山位於宜蘭頭城與新北雙溪的交界，雪山山脈末端主稜上，山頂有極佳的視野，步道雖不長，卻是一段陡峭滑溜的試鍊。

循北勢坑橋連接的宜農五號產道一路往爬升，林蔭產道途中有高壓電塔、雙層涼亭，登高涼亭可眺望海景，續行至路底即為叢雲山登山口。進入茂密樹林後，山徑十分陡峭，需拉繩攀爬，土徑遇雨特別濕滑泥濘，陡上爬升200公尺後略轉緩和，高低腰繞後至小山頭，登頂前經亂石區，又是一段陡峭路段，出樹林至稜線後有高密芒草及滑溜的黏土路。

叢雲山山頂沒有遮蔽，海天一色映入眼簾，龜山島靜靜坐落在海中央，360度的展望可遠眺美麗的海岸線、蘭陽平原，以及北宜群峰，景色美麗極了，一路的辛苦終於值得了。 ","宜蘭縣頭城鎮,新北市雙溪區",https://hiking.biji.co/index.php?q=trail&act=detail&id=1219
1220,楊梅保甲古道,"保甲古道，位於桃園市楊梅區老莊路，是條擁有百年以上歷史的保甲古道，昔日是挑擔行商的重要道路。清代地方組織制度，以十戶為一甲，十甲為一保，立有戶長、甲長、保長等地方官員，負責維護地方的治安及事務工作，當造橋鋪路需要人力時，就每戶出一位人力組成無職的工班，所興建的道路即稱為「保甲路」。

由老莊路783巷進入保甲古道，全長750公尺，步道以傳統砌石工法修築的鵝卵石路面，兩旁修築砌駁坎，十分古樸美麗，沿途有百年苦茶樹、茶園、春茶亭、解說亭、歇腳亭、解說牌，終點至東森路，適合全家健行的休閒步道。

可再續接東森山林渡假村的「幸福桃花源生態步道」，環形一圈，鄰近亦有福人登山步道、秀才登山步道，可一併賞遊。",桃園市楊梅區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1220
1221,頭社水庫生態步道、大舌滿溪生態步道,"頭社水庫位在日月潭西南方，是台灣面積最小的水庫，頭社水庫匯集大舌滿溪溪水及日月潭水庫滲流水而成，早年為灌溉良田用途。

大舌滿溪生態步道沿著大舌滿溪左岸架設生態棧道，因棧道兩旁種滿野薑花，又稱「野薑花木棧步道」，花香芬芳撲鼻、溪畔生態豐富、水聲淙淙，續接山龍坑吊橋，長約65公尺，連接兩岸的環湖步道，站在吊橋上可一覽水庫全貌，沿著環湖步道而行，飽覽水庫風光、欣賞湖面碧波蘯漾，眺望後尖山、治茆山、西巒大山，山巒起伏、林木蒼翠、風光明媚、清幽寧靜，觀景涼亭是賞景休憩的好地方，靜坐欣賞湖光山色，讓人身心靈舒暢。

每年4、5月油桐花季、9、10月野薑花季時美麗景致更增添水庫姿色，春、夏季是觀賞螢火蟲的最佳季節。",南投縣魚池鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=1221
1222,惠蓀林場松風山步道,松風山步道，位於惠蓀林場研習中心後方，可由柑仔店進入，出口接涉水步道，高點松風山，海拔835公尺，單程2.5公里，之字型山徑緩步向上，沿途松樹夾道，落葉毬果鋪地，鬆軟有彈性，一路窸窸窣窣，好不熱鬧。經過一段碎石坡，上至稜線涼亭，視野豁然開朗，遠眺尾敏山、眉原山，山頂第二涼亭的樹林旁，有山字森林三角點，及交通部中央氣象局地殼形變觀測站。觀景台可眺望險峻的凌雲斷崖，俯瞰北港溪蜿蜒於下，夏日松風沁涼，秋季楓紅片片，行走其中，享受不同季節的美景，令人心曠神怡。,南投縣仁愛鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=1222
1223,惠蓀林場青蛙石遺址步道,"青蛙石是顆狀似青蛙的巨石，重達40公噸，座落於北港溪中，2004年敏督利颱風造成溪水大漲，青蛙石消失無蹤，讓這顆惠蓀林場的精神象徵徒留回憶中，故步道現又稱為「青蛙石遺址步道」。

青蛙石步道入口在茶道的交會處，由柑仔店旁的松風山步道口進入，經梨園山莊、茶道、陸羽亭至柏油路的盡頭，步道由高處沿著山壁往北港溪蜿蜒而下，去程輕鬆，但回程需再沿著曲折陡峻的步道爬上來，是先甘後苦的步道，沿途林相豐富，空氣清新，溪谷吹來的陣陣清風，讓人神清氣爽，步道終點為涼亭，立有「青蛙石遺址記」石碑，刻有「任由溪流逝無返，常伴翠谷春復秋」，北港溪峽谷景緻優美。",南投縣仁愛鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=1223
1224,惠蓀林場杜鵑嶺步道,杜鵑嶺步道，以梨園山莊為起點，環狀繞一圈約2公里，全程為土石山徑及松針鋪地，緩坡而行不會太吃力，沿途林蔭茂密，每到春季粉紅色的埔里杜鵑、白中帶紅的台灣杜鵑相互爭艷，漫步其中盡情享受滿眼綠意，以及芬多精的洗禮，途中共有三座涼亭及觀景台可歇息，最高點杜鵑嶺，可俯瞰關刀溪谷，眺望尾敏山，景色怡人。,南投縣仁愛鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=1224
1225,惠蓀林場山嵐小徑步道,"山嵐小徑步道，由涉水步道進入，清澈小溪、潺潺水聲迎接，之字形步道平緩易行，沿途台灣二葉松、台灣五葉松夾道，綠意盎然，林相優美，滿地松針走來柔軟舒適，坐在松林教室靜靜聆聽松濤，真是一大享受，行時高處可眺望松風山、杜鵑嶺，清晨與傍晚山嵐聚集，飄渺似仙，名符其實的「山嵐小徑」，步道中間可接巨松台步道，步道出口為服務中心販賣部。

山嵐小徑每年初春有嬌嫩的櫻花綻放，春季可賞螢，秋季青楓、楓香紛紛轉紅是最佳的賞楓地點，冬季的鳥況最佳，亦是賞鳥的好地方。",南投縣仁愛鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=1225
1226,永嘉景觀步道(紅龍山),"永嘉景觀步道位於崇德路的山腰上，步道高點紅龍山，相傳清末民初時，有名位漁民，在基隆嶼海域遠眺，夕陽霞光照映著山脈，發現有一尾紅龍盤據此山頭，因而得名。在清法戰爭時，附近亦是清軍駐守據點，沿途可看見碉堡遺跡。

步道有多個入口，可由崇德路10巷海印寺旁的水泥階梯起登，步道平緩易行，輕輕鬆鬆即可登高望遠，紅龍山景觀平台可眺望基隆港、基隆市景，風光宜人，是條具有景觀及人文歷史故事的步道。

可與獅球嶺隧道、獅球嶺砲台、紅淡山等景點串連，可依據體能、時間來規劃路線。",基隆市安樂區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1226
1227,白米甕砲台步道,"白米甕砲台，又稱「荷蘭城砲台」、「光華砲台」，位處基隆港口西岸高地，在清領時期，與東岸的砲台一同控制港口進出，地理位置重要，是基隆五大砲台之一，現為基隆市定三級古蹟及休憩景點。

由太白庄光華路37巷進入，依指標即可抵達白米甕砲台步道入口，砲台陣地廣闊雄偉分有砲座區、指揮所、觀測站等區域，長形平面的白米甕砲台一字排開面向外海，四個大型砲盤座呈半圓形，砲盤座旁的小丘上綠草如茵，有指揮所、觀測台、涼亭，可俯瞰基隆港區、協和發電廠、基隆嶼，是欣賞夕陽的最佳地點，自清代即有「米甕晚霞」的美稱，是基隆勝景之一。

制高點觀測台即為白米甕尖，山頂循壕溝，可探無名基石及高速圖根點，循散兵坑、碉堡、基隆燈塔，環繞一圈。",基隆市中山區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1227
1228,慈佛寺步道,"慈佛寺位在基隆市安樂區安樂社區三期的鶯歌石山上，由安和一街四維里蓮花池旁起登，循著石階拾級而上，沿途有綠樹遮蔭、山風徐徐，沿途有簡易體能設施、卵石健康步道、涼亭，高點的廢棄崗哨可眺望協和電廠大煙囪、基隆嶼，慈佛寺前廣場開闊，可遠眺基隆港，視野極佳令人豁然開朗，每到初春慈佛寺的百餘株櫻花樹，嬌艷綻放開滿山坡，美麗動人。

續行至康福宮土地公廟展望極佳，循著階梯而下，可環形一圈回到安和一街登山口。

可與永嘉景觀步道(紅龍山)、獅球嶺隧道、獅球嶺砲台等景點串連，依據體能、時間來規劃路線。",基隆市安樂區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1228
1229,金龍湖公園步道、樂利山(新山),"金龍湖，舊稱「坑頭埤仔」，位於基隆安樂區國家新城社區內，樂利山山腳下，昔日先民為灌溉農作及民生用水之用所築的埤塘，後因興建國家新城社區後，埤塘逐漸縮小至原來的三分之一，但此地生態資源豐富，超過50多種蜻蛉，經過整理環境、修築步道等改造工程，成為休閒景點。

金龍湖湖濱步道不長，沿著北岸而行漫步於湖景風光之中，續往樂利山，翠綠林蔭夾道，草木扶疏，途經鐘萼木生態公園，每年四月可欣賞這難得一見的瀕危稀有植物，淡粉花朵美麗綻放。

樂利山，又名「新山」，山頂有水泥基石與國旗，展望極佳可展望360度的風景，可俯瞰新山水庫，群山環繞青翠連綿，可眺望姜子寮山、瑪陵尖山、五指山、磺嘴山等，天氣好時可見101大樓、基隆嶼。",基隆市安樂區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1229
1230,總督嶺步道(五坑山步道),"總督嶺步道(五坑山步道)，位於基隆市的深澳坑路，八斗子附近，因有台灣總督府古碑、砲台遺址等而得名。

登山口由深澳坑路141巷口進入，經洗衣亭後進入原始土徑，沿途翠綠林蔭走來舒適怡人，步道上可見明治年間所立的台灣總督府古碑，遇叉路選擇右去先上五坑山，再左回，經一段好漢坡後即抵達五坑山。

五坑山，又名「深澳坑山」，昔日為軍事管制區，山頂可見戰壕遺跡及五坑山砲台遺址，續望前不遠至觀日坪(大坪頂)，又名「總督嶺」，展望極佳，空曠處可眺望基隆嶼、八斗子附近海岸，以及基隆山、深澳山，昔日是重要的戰略位置。

續行經「101小天梯」小陡坡後，欣賞兩棵相依偎的「夫妻樹」，循原返回登山口。","基隆市信義區,基隆市中正區",https://hiking.biji.co/index.php?q=trail&act=detail&id=1230
1231,社寮東砲台步道,"社寮東砲台，位於台灣基隆市北端和平島的東側，社寮為和平島的舊名，其戰略位置重要，故自17世紀起，即成為防守基隆港灣的重要軍事據點。砲台於1626年建立，是清法戰爭的戰備砲台，日治時期多次改建，直至1924年完成，為基隆要塞十大砲台之一，2004年公告為基隆市定古蹟。

社寮東砲台步道不長，沿途可見數棟磚造建築、彈藥庫、觀測所、蓄水池等遺跡，整體規模不大，島上另有社寮西砲台，則在軍事管制區內。

社寮東砲台頂上視野極佳，東望鼻頭角，西看野柳岬，正面則有基隆嶼，從砲台俯瞰正下方和平島公園，最具特色的是可眺望海平面的「海瀾線」，由深、淺海水交會而成，是因海底丘陵與谷地的高低起伏，導致不同潮水方向所產生的。",基隆市中正區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1231
1232,和平島環山步道,"和平島，原名「社寮島」，位於基隆東北方的一座島嶼，為基隆港的門戶，也是北台灣最早有西方人足跡之處，亦為基隆最早有漢人墾之地，早期是凱達格蘭族的聚落，因地理位置重要，被列為軍事管制區，目前沿海地區開闢為和平島公園，成為休憩景點。

和平島最具特色莫過於海蝕地形景觀，沿著環山步道可欣賞長期受迎面海蝕及風蝕的特殊地形景觀，例如海蝕崖、海蝕平台、海蝕溝、海蝕崖、風化窗、獅頭岩、熊頭岩等，其中最著名的是「豆腐岩」和「萬人堆」（蕈狀石）地形景觀，以及幾十萬年的化石、著名的歷史遺跡「蕃字洞」，海天一色風景優美。",基隆市中正區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1232
1233,八斗子海濱公園步道,"八斗子海濱公園是北部著名的遊憩聖地，八斗子最高點「101高地」，因海拔高度而得名，平台上視野極佳，西望碧砂漁港、和平島、野柳岬，東眺鼻頭角、基隆山，北看基隆嶼，不僅有「八斗夕照」之美名，亦是賞日出的絕佳景點。

八斗子海濱公園步道，由八斗街起登可欣賞森林生態，由西側油庫起登可近看海岸地質，東側的復育公園海蝕崖景觀最具特色，潮境公園可沿著海岸步道悠閒賞景吹海風，四通八達的步道都可以通往V型翠綠色的山谷「望幽谷」。如果不想走太遠，亦可驅車直上65高地停車場，步行一小段即可以享受看山望海的美麗景致，十分超值。",基隆市中正區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1233
1234,容軒步道,"容軒步道位於八斗子海科館與海科館火車站之間，容軒園區昔日是台電北部火力發電廠的員工宿舍區，後來成為國立海洋科技博物館籌備處的辦公室，封閉的社區林蔭處處，古榕、苔牆十分有味道，寧靜閒適的園區，讓人不自覺的放慢腳步，細細賞味。

從海科館火車站走來有捷徑，指標清楚，綠蔭夾道，途中有生態池小公園，叉路串成一個小環形，山頂容軒亭為半圓形的景觀台，視野極佳，可俯瞰海科館、長潭里漁港、遠眺深澳山、港仔尾山、基隆山，另一個觀景台則是搭建在水塔之上，可眺望深澳山。

回程別錯過容軒步道入口的「榕蔭綠色隧道」，榕根錯縱複雜交織成各種造形，榕鬚垂覆的美麗景致，是新人婚紗照最愛的取景處。",基隆市中正區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1234
1235,角板山公園步道,"角板山位於桃園市復興區大漢溪上游，為復興的舊名，故角板山公園又稱「復興公園」，位處河階彎曲處的河階台地，青山翠巒環抱，層巒疊嶂，景色優美，有「台灣盧山」之美名。

公園內花草扶疏、老樹參天、梅林遍佈、幽雅怡人，有「角板尋梅」美稱，為桃園八景之一，入口處有先總統蔣介石先生與夫人親手種植的兩棵榕樹，互相依偎，每到春季櫻花嬌艶、夏季綠意盎然、秋季楓紅繽紛、冬季梅香撲鼻，四季各有風情，是賞花遊憩的熱門景點。公園高處可俯瞰溪口台地及新溪口吊橋，四周山巒層疊，大漢溪蜿蜒於下，美景盡收眼底。

公園內步道可與角板山行館(免費)及新溪口吊橋(需預約購票)串聯，可一併賞遊。",桃園市復興區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1235
1236,石門水庫楓林步道,"楓林步道是石門水庫最著名的賞楓景點之一，由高線收費站進入，循著人行步道前行，映入眼簾是整排高聳的楓香，有如一條繽紛的隧道，約行500公尺處即抵達楓林步道入口，步入小徑立刻被楓樹包圍，山坡上的楓樹都有30年以上的樹齡，每到深秋，紅、黃、綠層層色彩繽紛交織，蝴蝶翩翩飛舞，鳥兒枝頭吟唱，景色美麗如畫，令人讚嘆。

沿途有解說平台、賞景平台，登上扶輪亭可俯瞰被紅葉染色的石門水庫，別有一番風情。鄰近的槭林公園步道，有整片的青楓林，可一併遊覽。",桃園市大溪區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1236
1237,八德埤塘自然生態公園步道,"八德埤塘自然生態公園，位於桃園市八德區興豐路上，佔地約5公頃，運用石門水圳引水，注入公園裡十座生態池，將水質淨化，再匯集至大埤塘中，是座全天然的自然生態公園。

公園內有涼亭、觀景台、湖畔咖啡廳、草原廣場，由步道串聯各景點，沿途老樹林蔭，蟲鳴鳥叫，蝴蝶蜻蜒飛舞，生態十分豐富，可近距離親近池面，欣賞池面波光粼粼、水鴨池中悠遊嬉戲，十分可愛，湖光美景、幽靜閑適的氛圍，讓人忘卻煩憂，漫步於池畔，享受清風拂面的清涼感，欣賞埤塘不同角度的美，或在青青大草原廣場野餐、盡情奔跑，非常適合觀察生態，或帶親子、寵物一起出遊的好地方。",桃園市八德區,https://hiking.biji.co/index.php?q=trail&act=detail&id=1237
